0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
0.99037,0.96876,0.88796,0.98737,0.99198,0.85,0.99005,0.93534,0.9924,0.96866,0.99366,0.88557,0.90806,0.98447,0.88179,0.90492,0.97372,0.89275,0.98123,0.98415,0.9388,0.97219,0.86403,0.97005,0.91023,0.92768,0.9174,0.98758,0.97806,0.98889,0.9931,0.96019,0.95531,0.97875,1.0,0.90372,0.89151,0.94569,0.96467,0.97722,0.85,0.97038,0.92374,0.97815,0.97102,0.98988,0.96359,0.98682,0.96294,0.85,0.97584,0.98124,0.99115,0.98523,0.97253,0.98622,0.98733,0.95778,0.97189,0.92275,0.87177,0.96014,0.9652,0.97549,0.98693,0.92982,0.99429,0.96972,0.97964,0.97789,0.92016,0.9937,0.93763,0.89521,0.97118,0.96753,0.95743,0.98394,0.98406,0.96688
0.86255,0.97644,0.99705,0.9455,0.89111,0.98888,0.88249,0.99061,0.93745,0.9632,0.91892,0.99813,0.99928,0.85365,0.99801,0.97668,0.96853,0.99757,0.95941,0.93054,0.98979,0.93631,0.99356,0.97639,0.99158,0.99377,0.9978,0.85345,0.96577,0.88785,0.90712,0.98466,0.98544,0.96095,0.90372,1.0,0.9969,0.96478,0.97799,0.96271,0.98424,0.97606,0.99081,0.86834,0.97547,0.89552,0.96931,0.89674,0.942,0.97755,0.95319,0.95789,0.90393,0.94351,0.97419,0.87759,0.92925,0.98117,0.85,0.99585,0.99171,0.93996,0.94164,0.92324,0.913,0.99551,0.91881,0.85,0.85778,0.85,0.99682,0.8963,0.98745,0.99316,0.86652,0.96547,0.978,0.91955,0.95499,0.97381
0.85,0.97332,0.99867,0.9405,0.87138,0.99271,0.87084,0.98458,0.9282,0.94888,0.91004,0.99731,0.99678,0.85,0.99683,0.98076,0.95905,0.99929,0.95562,0.91198,0.98625,0.92617,0.9975,0.96966,0.99255,0.99301,0.99148,0.85,0.95365,0.87583,0.90028,0.97693,0.97884,0.95506,0.89151,0.9969,1.0,0.96415,0.97179,0.95922,0.99271,0.96857,0.98999,0.86124,0.96793,0.88848,0.96268,0.88405,0.92539,0.98483,0.93612,0.94994,0.89654,0.9353,0.96754,0.86519,0.92018,0.97177,0.85,0.99266,0.99438,0.94012,0.94014,0.91437,0.90478,0.99228,0.91097,0.85,0.85,0.85,0.99276,0.88235,0.98217,0.9937,0.86353,0.95728,0.97421,0.91038,0.94307,0.96747
0.91854,0.98597,0.95881,0.96282,0.92498,0.93836,0.92788,0.96613,0.96432,0.95935,0.94816,0.96332,0.96557,0.89057,0.95747,0.98559,0.96983,0.96314,0.97987,0.93885,0.9875,0.93244,0.95187,0.97581,0.95659,0.97247,0.96479,0.91128,0.96898,0.91599,0.94774,0.98279,0.97284,0.98006,0.94569,0.96478,0.96415,1.0,0.96706,0.98294,0.93608,0.9777,0.96167,0.91709,0.98469,0.94645,0.9588,0.91232,0.96657,0.92624,0.96413,0.96296,0.94248,0.94935,0.97955,0.91955,0.94456,0.96473,0.85855,0.96672,0.9501,0.96554,0.95016,0.923,0.93872,0.97733,0.9572,0.86075,0.88226,0.87281,0.96754,0.92208,0.9579,0.955,0.91347,0.9613,0.96645,0.93604,0.95735,0.9648
0.93517,0.99231,0.97148,0.98777,0.95406,0.9413,0.94778,0.99253,0.98446,0.98664,0.97822,0.96702,0.9811,0.93426,0.96611,0.95543,0.99457,0.97225,0.98899,0.9756,0.98246,0.98205,0.95649,0.99684,0.98306,0.98795,0.98387,0.93076,0.99173,0.95883,0.96447,0.99314,0.99733,0.9869,0.96467,0.97799,0.97179,0.96706,1.0,0.98823,0.94135,0.99495,0.98706,0.94016,0.99137,0.95723,0.9951,0.96329,0.96113,0.92264,0.97954,0.99322,0.96483,0.9887,0.99529,0.94828,0.9818,0.99521,0.91502,0.98842,0.96357,0.96781,0.97886,0.97953,0.97132,0.98367,0.97087,0.92407,0.94086,0.92618,0.98608,0.96432,0.99271,0.97438,0.93791,0.99145,0.99572,0.9751,0.99169,0.99697
0.95428,0.99564,0.95427,0.99345,0.96187,0.92428,0.96851,0.97645,0.98784,0.97944,0.9804,0.95419,0.9663,0.94316,0.95082,0.9672,0.98728,0.95969,0.99721,0.97122,0.98405,0.96954,0.94261,0.99283,0.96315,0.97773,0.96724,0.94905,0.98752,0.95918,0.97721,0.98977,0.98764,0.99266,0.97722,0.96271,0.95922,0.98294,0.98823,1.0,0.92392,0.99021,0.97123,0.95277,0.99398,0.97448,0.98184,0.96305,0.97169,0.90513,0.98089,0.99193,0.97635,0.98573,0.99121,0.95704,0.98123,0.98273,0.9193,0.97156,0.94362,0.98404,0.97614,0.96766,0.974,0.97907,0.98645,0.92521,0.9383,0.9322,0.96922,0.96799,0.97348,0.9543,0.95685,0.98378,0.98408,0.9736,0.98555,0.98803
0.85,0.9423,0.99323,0.90034,0.85,0.996,0.85,0.96277,0.88424,0.90814,0.86236,0.98822,0.98314,0.85,0.98808,0.96684,0.92397,0.99128,0.91882,0.86115,0.96351,0.88644,0.99491,0.93698,0.98246,0.9772,0.9725,0.85,0.91411,0.85,0.8533,0.9467,0.95025,0.91826,0.85,0.98424,0.99271,0.93608,0.94135,0.92392,1.0,0.93627,0.9757,0.85,0.93429,0.85,0.9323,0.85,0.87963,0.99575,0.89044,0.91248,0.85,0.8946,0.93581,0.85,0.87628,0.94151,0.85,0.97659,0.99238,0.90929,0.90988,0.87359,0.8597,0.9726,0.8637,0.85,0.85,0.85,0.977,0.85,0.96126,0.98656,0.85,0.92375,0.94862,0.86552,0.90236,0.93663
0.94279,0.99575,0.96851,0.98735,0.96086,0.93968,0.94843,0.98959,0.98784,0.98593,0.97744,0.96515,0.97882,0.93689,0.96312,0.96629,0.99666,0.96943,0.99316,0.97739,0.98797,0.97691,0.95276,0.99468,0.9777,0.98618,0.98153,0.9351,0.99327,0.95982,0.97238,0.99638,0.99356,0.99477,0.97038,0.97606,0.96857,0.9777,0.99495,0.99021,0.93627,1.0,0.98415,0.93964,0.99653,0.96043,0.99094,0.96028,0.97618,0.92284,0.98659,0.99306,0.96551,0.98794,0.99854,0.94996,0.98103,0.99364,0.91257,0.98687,0.95926,0.96317,0.97526,0.97208,0.96798,0.98558,0.97417,0.91971,0.94078,0.92378,0.98431,0.96369,0.98831,0.97365,0.9309,0.98666,0.99216,0.97361,0.9912,0.99478
0.8901,0.98338,0.99169,0.96208,0.90931,0.9738,0.89976,0.99029,0.9567,0.9685,0.94185,0.98384,0.9932,0.88762,0.98411,0.96675,0.98152,0.99051,0.9693,0.94324,0.98302,0.96409,0.97993,0.98421,0.99837,0.99314,0.99008,0.87907,0.97271,0.92187,0.9359,0.98363,0.98728,0.97381,0.92374,0.99081,0.98999,0.96167,0.98706,0.97123,0.9757,0.98415,1.0,0.90289,0.98014,0.924,0.98742,0.92564,0.93498,0.96413,0.95495,0.97541,0.93313,0.9651,0.98436,0.91096,0.95622,0.9896,0.86051,0.99632,0.98359,0.95074,0.9707,0.95429,0.94219,0.98949,0.93639,0.87881,0.887,0.87671,0.99666,0.92306,0.99729,0.99452,0.90105,0.98057,0.9924,0.95056,0.96929,0.9882
0.98278,0.94122,0.85845,0.96371,0.96307,0.85,0.97182,0.90093,0.97503,0.93845,0.98107,0.85,0.87516,0.97661,0.85,0.86329,0.94966,0.85904,0.95416,0.95301,0.89747,0.96283,0.85,0.94698,0.88964,0.89416,0.88245,0.98667,0.94492,0.98279,0.97836,0.92497,0.92436,0.94862,0.97815,0.86834,0.86124,0.91709,0.94016,0.95277,0.85,0.93964,0.90289,1.0,0.94134,0.99098,0.94881,0.9745,0.90809,0.85,0.9339,0.95696,0.99006,0.96676,0.94865,0.98855,0.97566,0.93184,0.97939,0.89215,0.85,0.9574,0.9699,0.96887,0.98972,0.89279,0.97736,0.97402,0.96103,0.98222,0.89242,0.98025,0.91558,0.87023,0.98924,0.95325,0.94117,0.97856,0.96159,0.94507
0.94764,0.99679,0.96584,0.98541,0.96062,0.93926,0.95308,0.98501,0.9875,0.98668,0.97554,0.96664,0.97806,0.93438,0.96429,0.97027,0.99499,0.96837,0.99282,0.97579,0.98999,0.97244,0.9524,0.99651,0.97221,0.98275,0.98109,0.93844,0.9925,0.95628,0.9699,0.99596,0.99131,0.99344,0.97102,0.97547,0.96793,0.98469,0.99137,0.99398,0.93429,0.99653,0.98014,0.94134,1.0,0.96562,0.98784,0.95652,0.97888,0.92186,0.98853,0.99055,0.96782,0.98252,0.99666,0.95295,0.97754,0.99238,0.90941,0.98273,0.95546,0.96962,0.97569,0.96648,0.96925,0.98616,0.97456,0.91616,0.93158,0.92098,0.98248,0.961,0.98373,0.96888,0.93678,0.98859,0.98955,0.97143,0.98781,0.99281
0.98967,0.96447,0.88373,0.97964,0.9768,0.85,0.9816,0.92384,0.98836,0.95938,0.98938,0.87868,0.90202,0.9792,0.87518,0.899,0.96848,0.88773,0.97388,0.9693,0.92819,0.97332,0.85902,0.96725,0.90985,0.91843,0.90848,0.98504,0.96589,0.9874,0.99,0.94862,0.94572,0.97229,0.98988,0.89552,0.88848,0.94645,0.95723,0.97448,0.85,0.96043,0.924,0.99098,0.96562,1.0,0.96422,0.98099,0.93937,0.85,0.95901,0.9751,0.99796,0.97808,0.96678,0.99357,0.98649,0.95291,0.96967,0.91563,0.86585,0.96697,0.97826,0.97536,0.99336,0.92072,0.98778,0.97016,0.96206,0.97669,0.91617,0.9861,0.93452,0.8926,0.98705,0.97026,0.95772,0.98804,0.97431,0.96352
0.94231,0.98781,0.96378,0.98275,0.95471,0.9306,0.94281,0.98345,0.98486,0.98627,0.97772,0.95585,0.97352,0.9429,0.95571,0.94121,0.99603,0.96323,0.98134,0.9767,0.9715,0.99241,0.94391,0.99455,0.98141,0.97787,0.9765,0.93304,0.98929,0.9677,0.96915,0.98464,0.98898,0.9857,0.96359,0.96931,0.96268,0.9588,0.9951,0.98184,0.9323,0.99094,0.98742,0.94881,0.98784,0.96422,1.0,0.96858,0.94908,0.91322,0.97463,0.99266,0.97195,0.9883,0.99312,0.96055,0.98706,0.99606,0.9234,0.98238,0.9517,0.96255,0.98927,0.98656,0.97914,0.9749,0.9667,0.93737,0.93904,0.93534,0.98309,0.96716,0.99374,0.97089,0.94462,0.9968,0.99743,0.98545,0.99132,0.99777
0.97939,0.95642,0.88157,0.98143,0.98549,0.85,0.98184,0.92856,0.98111,0.96894,0.98761,0.87466,0.90264,0.99135,0.87456,0.87262,0.96859,0.88603,0.96741,0.98508,0.91831,0.98642,0.8559,0.96527,0.91236,0.91767,0.91324,0.97459,0.97186,0.99326,0.98406,0.94582,0.95011,0.96701,0.98682,0.89674,0.88405,0.91232,0.96329,0.96305,0.85,0.96028,0.92564,0.9745,0.95652,0.98099,0.96858,1.0,0.93423,0.85,0.96283,0.97939,0.98948,0.98882,0.96135,0.98565,0.99187,0.95978,0.98228,0.91767,0.86167,0.94743,0.96832,0.98868,0.98727,0.91986,0.98185,0.98998,0.98558,0.98933,0.91595,0.99696,0.94292,0.89162,0.97016,0.97136,0.95906,0.99242,0.98394,0.96815
0.94098,0.97095,0.92317,0.96274,0.96711,0.89554,0.94477,0.96017,0.96761,0.97223,0.953,0.93331,0.94293,0.92463,0.92798,0.94957,0.97029,0.92916,0.97303,0.97168,0.97161,0.93727,0.91031,0.96586,0.92404,0.94993,0.95148,0.93346,0.97882,0.93145,0.95103,0.98028,0.96574,0.97646,0.96294,0.942,0.92539,0.96657,0.96113,0.97169,0.87963,0.97618,0.93498,0.90809,0.97888,0.93937,0.94908,0.93423,1.0,0.87381,0.99098,0.96708,0.93912,0.95672,0.97056,0.92889,0.95176,0.96313,0.89161,0.94844,0.91302,0.93189,0.92381,0.92716,0.93322,0.96004,0.961,0.89107,0.92642,0.90189,0.94596,0.94653,0.94316,0.9246,0.89486,0.95089,0.94616,0.93907,0.96817,0.95793
0.85,0.92683,0.98692,0.87592,0.85,0.99615,0.85,0.95222,0.86371,0.89056,0.85,0.98363,0.97594,0.85,0.98319,0.96414,0.90864,0.98369,0.89985,0.85,0.95563,0.86176,0.98958,0.919,0.97062,0.96611,0.96441,0.85,0.89666,0.85,0.85,0.93535,0.9338,0.9022,0.85,0.97755,0.98483,0.92624,0.92264,0.90513,0.99575,0.92284,0.96413,0.85,0.92186,0.85,0.91322,0.85,0.87381,1.0,0.87802,0.89229,0.85,0.87064,0.92086,0.85,0.85101,0.92715,0.85,0.96793,0.98796,0.88214,0.88715,0.85,0.85,0.96328,0.85,0.85,0.85,0.85,0.96865,0.85,0.94734,0.9816,0.85,0.90319,0.93019,0.85,0.8812,0.91887
0.95831,0.98106,0.93484,0.97662,0.98085,0.90272,0.96101,0.97103,0.9822,0.99232,0.97153,0.94085,0.95531,0.94919,0.93868,0.94097,0.9875,0.94006,0.98078,0.99076,0.97327,0.96893,0.91885,0.98366,0.94356,0.9598,0.96539,0.94925,0.9941,0.95711,0.9652,0.98719,0.98066,0.98589,0.97584,0.95319,0.93612,0.96413,0.97954,0.98089,0.89044,0.98659,0.95495,0.9339,0.98853,0.95901,0.97463,0.96283,0.99098,0.87802,1.0,0.98481,0.96265,0.97769,0.98371,0.95415,0.9748,0.98397,0.92212,0.96155,0.92115,0.94792,0.95132,0.95925,0.96117,0.96855,0.97268,0.92639,0.94581,0.93222,0.96176,0.96992,0.96687,0.93792,0.92395,0.9778,0.96966,0.96778,0.98821,0.97974
0.96063,0.99062,0.94909,0.99512,0.97388,0.91264,0.96653,0.97914,0.99259,0.98661,0.98692,0.94364,0.96255,0.96067,0.94189,0.94483,0.99474,0.95207,0.99225,0.98486,0.97346,0.98837,0.93015,0.9933,0.96638,0.97425,0.96569,0.95335,0.99287,0.97618,0.98343,0.9868,0.98869,0.99306,0.98124,0.95789,0.94994,0.96296,0.99322,0.99193,0.91248,0.99306,0.97541,0.95696,0.99055,0.9751,0.99266,0.97939,0.96708,0.89229,0.98481,1.0,0.98111,0.99621,0.99334,0.96827,0.99385,0.99055,0.93878,0.97292,0.93713,0.97063,0.98269,0.98695,0.98236,0.97186,0.98508,0.94877,0.95866,0.9508,0.97026,0.98162,0.98252,0.9546,0.9566,0.99086,0.99007,0.98822,0.99555,0.99532
0.98837,0.96822,0.89239,0.98437,0.97987,0.85,0.98384,0.93125,0.9898,0.9668,0.99188,0.88607,0.91022,0.98434,0.8837,0.89872,0.97323,0.89646,0.97671,0.97634,0.93146,0.98251,0.86789,0.97216,0.9198,0.92579,0.91708,0.98309,0.97228,0.99154,0.99219,0.95308,0.95299,0.97588,0.99115,0.90393,0.89654,0.94248,0.96483,0.97635,0.85,0.96551,0.93313,0.99006,0.96782,0.99796,0.97195,0.98948,0.93912,0.85,0.96265,0.98111,1.0,0.98569,0.97075,0.99393,0.99211,0.96071,0.97411,0.92371,0.87353,0.96764,0.98228,0.98349,0.99649,0.92782,0.98942,0.97798,0.96878,0.98217,0.92399,0.99171,0.94465,0.90122,0.98668,0.97661,0.96498,0.99383,0.9817,0.97084
0.96564,0.98391,0.93431,0.99525,0.97679,0.89372,0.97284,0.96834,0.9921,0.98029,0.99147,0.92626,0.94875,0.971,0.92562,0.92732,0.98949,0.93661,0.99002,0.9844,0.95967,0.98952,0.91347,0.98724,0.95554,0.96251,0.95338,0.96075,0.9872,0.98488,0.98662,0.97788,0.98091,0.98783,0.98523,0.94351,0.9353,0.94935,0.9887,0.98573,0.8946,0.98794,0.9651,0.96676,0.98252,0.97808,0.9883,0.98882,0.95672,0.87064,0.97769,0.99621,0.98569,1.0,0.98788,0.97335,0.99601,0.98347,0.95689,0.96159,0.92144,0.96619,0.98215,0.99167,0.98666,0.95967,0.98732,0.96377,0.97355,0.96563,0.95743,0.98907,0.9747,0.94253,0.96273,0.98538,0.98519,0.99143,0.99513,0.99069
0.94782,0.99592,0.96762,0.98801,0.96031,0.93713,0.95057,0.98785,0.99073,0.98529,0.98088,0.96322,0.97696,0.93925,0.96082,0.96394,0.99713,0.96774,0.99272,0.97611,0.98585,0.97947,0.95053,0.9963,0.97828,0.98518,0.97938,0.94132,0.99256,0.96362,0.97508,0.99494,0.99304,0.99382,0.97253,0.97419,0.96754,0.97955,0.99529,0.99121,0.93581,0.99854,0.98436,0.94865,0.99666,0.96678,0.99312,0.96135,0.97056,0.92086,0.98371,0.99334,0.97075,0.98788,1.0,0.95664,0.98313,0.99326,0.91733,0.9855,0.95837,0.96931,0.98177,0.97545,0.97487,0.98304,0.9766,0.92364,0.93941,0.92818,0.98412,0.96564,0.98856,0.97242,0.9407,0.99025,0.99436,0.97716,0.99179,0.99534
0.99228,0.94774,0.86329,0.96843,0.98139,0.85,0.97335,0.91203,0.98356,0.95698,0.98641,0.85639,0.88459,0.98829,0.85388,0.86569,0.9636,0.86495,0.95742,0.97344,0.9064,0.97823,0.85,0.95747,0.89552,0.89923,0.89486,0.98701,0.96045,0.99413,0.98519,0.93467,0.93278,0.95955,0.98622,0.87759,0.86519,0.91955,0.94828,0.95704,0.85,0.94996,0.91096,0.98855,0.95295,0.99357,0.96055,0.98565,0.92889,0.85,0.95415,0.96827,0.99393,0.97335,0.95664,1.0,0.98611,0.94748,0.9818,0.90135,0.85,0.94445,0.97298,0.97958,0.99246,0.90085,0.97653,0.98437,0.97008,0.98673,0.90303,0.98898,0.92683,0.87674,0.97918,0.96654,0.94845,0.99019,0.9716,0.95623
0.97647,0.97761,0.91943,0.99136,0.98186,0.87411,0.97345,0.95796,0.9933,0.97943,0.99316,0.91087,0.93529,0.98084,0.90919,0.91307,0.98772,0.92145,0.98335,0.98618,0.94838,0.99419,0.89463,0.98317,0.94542,0.94905,0.94094,0.97008,0.98453,0.99169,0.99106,0.96942,0.9718,0.98515,0.98733,0.92925,0.92018,0.94456,0.9818,0.98123,0.87628,0.98103,0.95622,0.97566,0.97754,0.98649,0.98706,0.99187,0.95176,0.85101,0.9748,0.99385,0.99211,0.99601,0.98313,0.98611,1.0,0.97888,0.96484,0.94975,0.90421,0.96314,0.98521,0.99365,0.99179,0.94704,0.98706,0.97416,0.97387,0.97453,0.94789,0.9926,0.96724,0.92893,0.97139,0.98633,0.97989,0.99781,0.99256,0.98579
0.93346,0.98985,0.97235,0.97842,0.95369,0.94576,0.93811,0.98989,0.97931,0.99219,0.96842,0.96999,0.98396,0.93141,0.97035,0.95281,0.99592,0.97346,0.9815,0.97861,0.98216,0.98408,0.95699,0.99584,0.98327,0.98373,0.98841,0.92294,0.99289,0.95476,0.95889,0.99215,0.9938,0.98641,0.95778,0.98117,0.97177,0.96473,0.99521,0.98273,0.94151,0.99364,0.9896,0.93184,0.99238,0.95291,0.99606,0.95978,0.96313,0.92715,0.98397,0.99055,0.96071,0.98347,0.99326,0.94748,0.97888,1.0,0.90769,0.98884,0.96067,0.95762,0.97731,0.97482,0.96676,0.9859,0.96135,0.92124,0.92914,0.92017,0.99015,0.95897,0.99592,0.97683,0.92621,0.9946,0.99488,0.97492,0.99042,0.99676
0.97966,0.90487,0.85,0.94544,0.9713,0.85,0.96724,0.86801,0.95638,0.92296,0.96972,0.85,0.85,0.98922,0.85,0.85,0.92616,0.85,0.92634,0.95433,0.85227,0.95319,0.85,0.91787,0.85,0.85038,0.85,0.98245,0.92671,0.9846,0.96296,0.89256,0.89416,0.92057,0.97189,0.85,0.85,0.85855,0.91502,0.9193,0.85,0.91257,0.86051,0.97939,0.90941,0.96967,0.9234,0.98228,0.89161,0.85,0.92212,0.93878,0.97411,0.95689,0.91733,0.9818,0.96484,0.90769,1.0,0.85141,0.85,0.90916,0.93756,0.9644,0.97315,0.85,0.95902,0.99361,0.98475,0.99748,0.85,0.98421,0.8837,0.85,0.9653,0.92722,0.90865,0.96852,0.94895,0.92084
0.88477,0.98389,0.99443,0.96072,0.91029,0.97847,0.89768,0.99699,0.95591,0.96931,0.94022,0.99026,0.99733,0.8793,0.98971,0.97397,0.98145,0.99314,0.97098,0.94396,0.98953,0.95463,0.98497,0.98434,0.99587,0.99701,0.99544,0.87639,0.97425,0.91372,0.92871,0.98987,0.99173,0.97252,0.92275,0.99585,0.99266,0.96672,0.98842,0.97156,0.97659,0.98687,0.99632,0.89215,0.98273,0.91563,0.98238,0.91767,0.94844,0.96793,0.96155,0.97292,0.92371,0.96159,0.9855,0.90135,0.94975,0.98884,0.85141,1.0,0.99027,0.94571,0.95836,0.94594,0.93294,0.99294,0.93447,0.865,0.88695,0.86598,0.99836,0.91832,0.99457,0.99562,0.88791,0.97497,0.98824,0.94055,0.9681,0.98539
0.85,0.95829,0.99646,0.92521,0.85103,0.99175,0.85,0.9839,0.91527,0.93117,0.89616,0.99196,0.99172,0.85,0.99111,0.97261,0.94865,0.993,0.94126,0.89341,0.97666,0.90979,0.99319,0.95734,0.98872,0.9896,0.98456,0.85,0.93819,0.85845,0.87997,0.96794,0.97109,0.93771,0.87177,0.99171,0.99438,0.9501,0.96357,0.94362,0.99238,0.95926,0.98359,0.85,0.95546,0.86585,0.9517,0.86167,0.91302,0.98796,0.92115,0.93713,0.87353,0.92144,0.95837,0.85,0.90421,0.96067,0.85,0.99027,1.0,0.92171,0.92575,0.90284,0.88679,0.98058,0.89143,0.85,0.85,0.85,0.98765,0.86278,0.97466,0.99319,0.85,0.94203,0.96439,0.89138,0.92876,0.9564
0.93918,0.97512,0.93452,0.97833,0.9348,0.90131,0.96426,0.94903,0.96706,0.95421,0.96459,0.93213,0.94163,0.92565,0.928,0.94397,0.96177,0.93988,0.97717,0.94579,0.96058,0.95111,0.9232,0.97463,0.94504,0.95751,0.94075,0.94151,0.96434,0.94168,0.96018,0.96452,0.96682,0.96761,0.96014,0.93996,0.94012,0.96554,0.96781,0.98404,0.90929,0.96317,0.95074,0.9574,0.96962,0.96697,0.96255,0.94743,0.93189,0.88214,0.94792,0.97063,0.96764,0.96619,0.96931,0.94445,0.96314,0.95762,0.90916,0.94571,0.92171,1.0,0.96855,0.95239,0.96767,0.95694,0.97938,0.91294,0.91347,0.9226,0.94617,0.95268,0.95174,0.92818,0.97019,0.96993,0.96832,0.95732,0.96639,0.96577
0.95176,0.97773,0.93967,0.97887,0.9457,0.90213,0.94596,0.95731,0.9831,0.96406,0.97918,0.92697,0.94735,0.9479,0.92633,0.92511,0.98286,0.93821,0.97505,0.95911,0.9507,0.98653,0.91618,0.98272,0.96276,0.95636,0.94777,0.94353,0.97074,0.97519,0.97643,0.96409,0.96658,0.9758,0.9652,0.94164,0.94014,0.95016,0.97886,0.97614,0.90988,0.97526,0.9707,0.9699,0.97569,0.97826,0.98927,0.96832,0.92381,0.88715,0.95132,0.98269,0.98228,0.98215,0.98177,0.97298,0.98521,0.97731,0.93756,0.95836,0.92575,0.96855,1.0,0.98583,0.98871,0.95217,0.96836,0.94916,0.93709,0.94765,0.95979,0.96656,0.97443,0.95011,0.96748,0.98786,0.9873,0.98703,0.97861,0.98569
0.96122,0.96551,0.91535,0.983,0.96751,0.86851,0.95971,0.9534,0.98553,0.96979,0.98889,0.90265,0.93,0.97103,0.90313,0.89203,0.98174,0.91453,0.97087,0.97678,0.93328,0.9939,0.88818,0.97795,0.94496,0.94325,0.93577,0.95629,0.97429,0.98997,0.97805,0.95732,0.96587,0.96963,0.97549,0.92324,0.91437,0.923,0.97953,0.96766,0.87359,0.97208,0.95429,0.96887,0.96648,0.97536,0.98656,0.98868,0.92716,0.85,0.95925,0.98695,0.98349,0.99167,0.97545,0.97958,0.99365,0.97482,0.9644,0.94594,0.90284,0.95239,0.98583,1.0,0.98991,0.93515,0.97274,0.97393,0.97249,0.97096,0.94349,0.98596,0.96703,0.92741,0.96654,0.98408,0.98014,0.99398,0.98636,0.98388
0.98189,0.96805,0.90303,0.98262,0.97431,0.85559,0.97561,0.93973,0.99084,0.96845,0.99266,0.89446,0.919,0.97822,0.8931,0.89672,0.97753,0.90411,0.974,0.97582,0.93277,0.98713,0.87671,0.97629,0.93057,0.93306,0.92574,0.97872,0.97365,0.99191,0.98676,0.9558,0.95822,0.97216,0.98693,0.913,0.90478,0.93872,0.97132,0.974,0.8597,0.96798,0.94219,0.98972,0.96925,0.99336,0.97914,0.98727,0.93322,0.85,0.96117,0.98236,0.99649,0.98666,0.97487,0.99246,0.99179,0.96676,0.97315,0.93294,0.88679,0.96767,0.98871,0.98991,1.0,0.93097,0.98435,0.97634,0.9666,0.97936,0.93369,0.98959,0.95435,0.91302,0.98517,0.98236,0.97256,0.99408,0.98456,0.97641
0.89266,0.98869,0.99016,0.96418,0.91734,0.97752,0.91353,0.98959,0.95435,0.97438,0.93771,0.99247,0.99535,0.88321,0.99141,0.98367,0.97726,0.99375,0.97661,0.94815,0.99639,0.948,0.98619,0.98449,0.98702,0.99426,0.99477,0.88278,0.97834,0.90963,0.93304,0.99222,0.99003,0.97816,0.92982,0.99551,0.99228,0.97733,0.98367,0.97907,0.9726,0.98558,0.98949,0.89279,0.98616,0.92072,0.9749,0.91986,0.96004,0.96328,0.96855,0.97186,0.92782,0.95967,0.98304,0.90085,0.94704,0.9859,0.85,0.99294,0.98058,0.95694,0.95217,0.93515,0.93097,1.0,0.94411,0.86387,0.88292,0.86712,0.99336,0.92032,0.98712,0.98609,0.89189,0.9733,0.98232,0.93734,0.96846,0.98127
0.98018,0.97654,0.90645,0.99311,0.98178,0.86227,0.98981,0.94532,0.98942,0.96896,0.99017,0.90371,0.92252,0.97478,0.89934,0.92374,0.97397,0.91219,0.98795,0.97802,0.95119,0.96967,0.88713,0.97523,0.92533,0.94319,0.9279,0.98055,0.97907,0.97916,0.99089,0.96746,0.9652,0.98282,0.99429,0.91881,0.91097,0.9572,0.97087,0.98645,0.8637,0.97417,0.93639,0.97736,0.97456,0.98778,0.9667,0.98185,0.961,0.85,0.97268,0.98508,0.98942,0.98732,0.9766,0.97653,0.98706,0.96135,0.95902,0.93447,0.89143,0.97938,0.96836,0.97274,0.98435,0.94411,1.0,0.95858,0.96826,0.96818,0.93141,0.98856,0.94563,0.90873,0.97662,0.97064,0.96457,0.98108,0.98527,0.97078
0.97703,0.91391,0.85,0.95138,0.97161,0.85,0.96473,0.87852,0.95777,0.93411,0.96914,0.85,0.85,0.99315,0.85,0.85,0.93524,0.85,0.92975,0.96141,0.86165,0.96857,0.85,0.92738,0.86212,0.86248,0.85803,0.97334,0.93552,0.98799,0.96814,0.89882,0.90339,0.93002,0.96972,0.85,0.85,0.86075,0.92407,0.92521,0.85,0.91971,0.87881,0.97402,0.91616,0.97016,0.93737,0.98998,0.89107,0.85,0.92639,0.94877,0.97798,0.96377,0.92364,0.98437,0.97416,0.92124,0.99361,0.865,0.85,0.91294,0.94916,0.97393,0.97634,0.86387,0.95858,1.0,0.98014,0.9971,0.86425,0.98632,0.90029,0.85,0.96608,0.94103,0.92161,0.97931,0.95564,0.93323
0.96961,0.92895,0.85,0.96588,0.98055,0.85,0.96988,0.90541,0.96892,0.93963,0.98018,0.85,0.86481,0.98401,0.85,0.85,0.94674,0.85,0.95062,0.96894,0.88804,0.95968,0.85,0.93706,0.87334,0.8874,0.87728,0.97168,0.94785,0.98489,0.9701,0.92268,0.92448,0.94327,0.97964,0.85778,0.85,0.88226,0.94086,0.9383,0.85,0.94078,0.887,0.96103,0.93158,0.96206,0.93904,0.98558,0.92642,0.85,0.94581,0.95866,0.96878,0.97355,0.93941,0.97008,0.97387,0.92914,0.98475,0.88695,0.85,0.91347,0.93709,0.97249,0.9666,0.88292,0.96826,0.98014,1.0,0.98471,0.87862,0.988,0.90796,0.85642,0.94811,0.93615,0.92774,0.97,0.96452,0.94102
